code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb_x,mktcap,nmc,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb_y,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002231 ,奥维通信,4.933,7.87,7.61,7.95,7.61,7.5,11973616.0,3.91449,93172191.0,293.657,4.135,280801.6,240726.9304,通信设备,辽宁,0.0,3.06,3.57,87208.55,79391.49,4346.2,16615.45,0.47,-0.013000000000000001,1.9,3.94,20080512.0,12588.17,0.35,-34.64,26.31,12.87,-2.73,35860.0
002230 ,科大讯飞,-0.109,36.78,36.64,37.12,36.37,36.82,20522529.0,1.1265,755001108.0,111.455,10.036,7696327.149576,6700551.06795,软件服务,安徽,263.73,18.22,20.93,1396497.0,694803.75,162836.52,461558.44,2.21,0.11,3.66,10.05,20080512.0,189032.47,0.9,56.0,29.94,48.83,4.15,280059.0
002229 ,鸿博股份,4.097,9.4,9.05,9.5,8.91,9.03,25416802.0,6.17359,232418007.0,439.252,2.944,471256.04022,386999.80762,广告包装,福建,0.0,4.12,5.01,209208.56,126328.52,58065.43,88086.13,1.76,-0.011000000000000001,3.18,2.84,20080508.0,17791.76,0.35,5.67,52.95,20.32,-1.08,50712.0
002228 ,合兴包装,0.0,5.7,5.67,5.79,5.66,5.7,16142246.0,1.38507,92542212.0,28.5,2.435,666624.66036,664302.36066,广告包装,福建,28.6,11.65,11.7,701360.38,483595.59,129747.26,42023.73,0.36,0.19899999999999998,2.34,2.44,20080508.0,109725.57,0.94,39.08,64.49,12.54,1.92,34700.0
002227 ,奥 特 迅,-1.124,14.07,14.17,14.24,13.91,14.23,2922400.0,1.32895,40983897.0,209.064,3.918,310380.5418,309402.800616,电气设备,深圳,0.0,2.2,2.21,109884.01,61455.6,17656.92,31328.23,1.42,-0.045,3.59,3.96,20080506.0,19621.35,0.89,-6.92,-687.91,34.56,-4.93,29696.0
002226 ,江南化工,1.389,7.3,7.18,7.34,7.06,7.2,27568002.0,2.87678,198785697.0,81.382,1.6280000000000001,911756.6337,699554.17689,化工原料,安徽,31.53,9.58,12.49,1232007.38,361553.25,567712.63,332917.0,2.67,0.171,4.47,1.61,20080506.0,83541.11,0.67,32.2,27.1,42.76,10.53,74444.0
002225 ,濮耐股份,1.835,5.55,5.45,5.64,5.45,5.45,7093800.0,1.00313,39425687.0,185.0,1.945,492941.84139,392478.438135,其他建材,河南,21.09,7.07,8.88,487238.31,357287.84,55462.93,98897.6,1.11,0.19399999999999998,2.85,1.91,20080425.0,58465.82,0.66,43.32,317.88,29.74,6.04,40195.0
002224 ,三 力 士,-0.144,6.93,6.96,6.98,6.86,6.94,8051970.0,1.7068500000000002,55699421.0,28.875,2.608,456439.747995,326918.07918,橡胶,浙江,36.91,4.72,6.59,261381.63,157272.92,39863.6,11719.87,0.18,0.14,2.66,2.61,20080425.0,84164.55,1.28,4.96,-25.72,31.55,14.29,65473.0
002223 ,鱼跃医疗,0.588,23.93,23.79,24.11,23.78,23.79,3191037.0,0.37317000000000006,76384289.0,40.559,4.466,2398927.291097,2046269.3759,医疗保健,江苏,28.48,8.55,10.02,666644.5,392564.81,57476.85,177979.48,1.78,0.627,5.45,4.37,20080418.0,231513.42,2.31,18.12,19.06,40.17,19.75,42000.0
002222 ,福晶科技,1.441,14.08,13.81,14.23,13.79,13.88,12700765.0,3.00308,178518911.0,44.069,7.011,601920.0,595478.398592,元器件,福建,33.96,4.23,4.28,98466.25,46984.23,39432.12,6676.82,0.16,0.307,2.01,6.91,20080319.0,30050.97,0.7,12.08,24.26,60.3,33.89,50052.0
002221 ,东华能源,0.409,9.83,9.85,9.9,9.73,9.79,8493165.0,0.5596500000000001,83369104.0,14.98,1.891,1621736.515992,1491792.733502,石油贸易,江苏,13.42,15.19,16.5,2764396.25,1742154.25,821570.31,394683.28,2.39,0.56,5.2,1.88,20080306.0,287860.25,1.74,47.79,10.73,5.65,2.62,27218.0
002220 ,天宝食品,1.78,3.43,3.37,3.47,3.36,3.37,12350065.0,1.86803,42254691.0,14.292,0.9450000000000001,262902.692479,226767.127979,食品,辽宁,55.87,6.61,7.66,507490.06,275811.97,216521.42,78899.55,1.03,0.045,3.63,0.93,20080228.0,109414.95,1.43,-22.73,-68.49,16.82,4.52,20316.0
002219 ,恒康医疗,1.256,4.03,3.97,4.06,3.94,3.98,16628664.0,0.8915200000000001,66993924.0,37.075,1.979,751690.28129,751680.760415,中成药,甘肃,0.0,18.65,18.65,973687.63,289683.44,201927.56,108219.77,0.58,-0.207,2.04,1.95,20080306.0,72535.56,0.39,38.39,-253.49,30.63,-13.95,63171.0
002218 ,拓日新能,0.525,3.83,3.84,3.87,3.8,3.81,14778318.0,1.2156,56684380.0,29.462,1.6520000000000001,473519.025832,465619.737007,半导体,深圳,48.45,12.16,12.36,630969.38,227080.02,293907.0,131576.06,1.06,0.059000000000000004,2.33,1.64,20080228.0,30450.15,0.25,-36.74,-39.56,29.67,9.6,65139.0
002217 ,合力泰,0.962,7.35,7.29,7.48,7.29,7.28,54265041.0,2.12749,401134005.0,19.342,2.069,2290565.9217,1874730.959745,元器件,山东,14.32,25.61,31.16,2726543.0,1733963.25,377257.09,447887.19,1.44,0.381,3.57,2.04,20080220.0,331932.5,1.07,27.04,30.85,18.3,9.03,51619.0
002216 ,三全食品,-0.759,7.84,7.88,7.92,7.8,7.9,1750060.0,0.30566000000000004,13748390.0,87.111,3.053,634777.138128,448872.969552,食品,河南,53.6,5.73,8.1,392130.0,175479.67,145886.06,30724.58,0.38,0.111,2.58,3.07,20080220.0,94274.18,1.16,7.9,12.01,34.2,2.14,33765.0
002215 ,诺 普 信,-0.149,6.69,6.72,6.73,6.65,6.7,9962351.0,1.37368,66665932.0,19.822,2.919,611517.100896,485178.617787,农药化肥,深圳,15.51,7.25,9.14,519205.94,367074.03,31829.72,29828.46,0.33,0.324,2.29,2.92,20080218.0,76813.81,0.84,42.86,18.15,29.22,9.49,43585.0
002214 ,大立科技,1.208,8.38,8.31,8.48,8.25,8.28,6294921.0,1.7617,52687624.0,119.714,3.781,384362.666108,299435.334038,电器仪表,浙江,87.3,3.57,4.59,144020.11,111948.07,9004.71,19816.56,0.43,0.071,2.22,3.74,20080218.0,31212.05,0.68,29.87,21.11,47.98,10.97,43177.0
002213 ,特 尔 佳,0.49,10.25,10.21,10.34,10.19,10.2,4249000.0,2.15784,43620251.0,208.333,5.733,211150.0,201832.953975,汽车配件,深圳,673.0,1.97,2.06,42270.48,33680.85,7400.45,77.23,0.0,0.011000000000000001,1.79,5.7,20080201.0,13571.29,0.66,-15.29,-79.04,36.84,3.2,10639.0
002212 ,南洋股份,2.142,17.64,17.45,17.87,17.38,17.27,3700400.0,0.48456000000000005,65225465.0,46.421,2.541,2043564.51474,1347093.997956,电气设备,广东,596.54,7.82,11.58,970096.31,353688.81,64013.25,561731.94,4.85,0.02,7.17,2.41,20080201.0,110546.07,0.95,38.07,-25.33,16.86,0.59,16575.0
002211 ,宏达新材,-0.671,5.92,6.01,6.03,5.9,5.96,5361600.0,1.23975,31854451.0,230.35,3.223,256025.661168,256025.661168,橡胶,上海,231.54,4.32,4.32,118249.85,93189.21,14920.07,102735.13,2.38,0.026000000000000002,1.84,3.24,20080201.0,-69430.18,-1.61,14.3,-45.5,9.29,1.03,45000.0
002210 ,飞马国际,0.964,4.19,4.14,4.24,4.11,4.15,36587763.0,2.61911,153290640.0,22.053,1.608,692556.881734,585323.271385,仓储物流,深圳,40.43,13.89,16.53,2141222.25,1863563.63,23126.43,34088.21,0.21,0.077,2.61,1.59,20080130.0,214743.45,1.3,-15.41,-32.2,0.5,0.3,55232.0
002209 ,达 意 隆,0.843,8.37,8.31,8.43,8.23,8.3,2446700.0,1.59138,20452677.0,81.026,2.585,163419.26985,128686.166181,轻工机械,广东,0.0,1.54,1.95,145681.02,98940.38,37200.56,22323.7,1.14,-0.003,3.24,2.56,20080130.0,18003.43,0.92,3.28,95.08,23.92,-0.07,16587.0
002208 ,合肥城建,0.0,0.0,0.0,0.0,0.0,14.26,0.0,0.0,0.0,34.78,2.427,456462.6,455282.938648,区域地产,安徽,19.08,3.19,3.2,1278984.25,1269069.5,6475.06,29001.14,0.91,0.561,5.8,2.46,20080128.0,95785.35,2.99,12.51,715.83,39.8,11.91,38400.0
002207 ,ST准油,0.309,6.49,6.49,6.57,6.41,6.47,1337165.0,0.5632,8657416.0,162.25,4.629,155226.118322,154086.833868,石油开采,新疆,0.0,2.37,2.39,64881.35,23076.3,11011.03,22058.7,0.92,-0.07200000000000001,1.4,4.61,20080128.0,-17746.92,-0.74,28.19,-138.7,7.46,-10.14,25926.0
002206 ,海 利 得,0.0,4.69,4.72,4.72,4.63,4.69,3832750.0,0.41957000000000005,17943694.0,18.038,1.966,573600.434505,428433.280324,化纤,浙江,14.82,9.14,12.23,454294.0,186454.27,167001.06,88908.55,0.73,0.237,2.38,1.97,20080123.0,60408.36,0.49,14.69,13.1,22.73,10.85,26000.0
002205 ,国统股份,-2.304,16.96,17.05,17.37,16.6,17.36,4112195.0,3.54036,69711252.0,123.886,2.137,196993.822528,196993.822528,其他建材,新疆,0.0,1.16,1.16,280562.75,107679.36,52468.68,52237.48,4.5,-0.040999999999999995,8.0,2.17,20080123.0,24832.51,2.14,-7.96,-268.15,23.16,-1.19,13531.0
002204 ,大连重工,0.0,3.9,3.9,3.95,3.86,3.9,5941457.0,0.30763,23145401.0,390.0,1.171,753234.31248,753234.31248,专用机械,辽宁,0.0,19.31,19.31,1609723.0,1237320.38,265381.5,242103.25,1.25,-0.078,3.33,1.17,20080116.0,183373.05,0.95,-1.66,-1500.31,14.97,-4.66,37923.0
002203 ,海亮股份,0.696,8.68,8.63,8.69,8.59,8.62,7672552.0,0.4696,66273026.0,20.583,2.143,1694429.250976,1418171.44042,铜,浙江,18.26,16.34,19.52,2000131.75,1388196.88,151418.63,233057.05,1.19,0.41,4.11,2.1,20080116.0,350054.59,1.79,52.42,20.18,5.54,2.16,28016.0
002202 ,金风科技,0.0,0.0,0.0,0.0,0.0,16.05,0.0,0.0,0.0,19.13,2.5620000000000003,5707706.2965,4581678.378165,电气设备,新疆,17.7,28.55,35.56,8297491.0,3653139.25,1861844.0,817156.31,2.3,0.67,7.02,2.29,20071226.0,979195.19,2.75,4.76,5.35,29.55,13.58,116251.0
002201 ,九鼎新材,-0.607,8.19,8.22,8.28,8.05,8.24,2980756.0,1.29955,24333379.0,-819.0,3.068,272290.85793,187852.892409,玻璃,江苏,276.3,2.29,3.32,237257.52,62414.21,139858.41,36891.59,1.11,0.022000000000000002,2.7,3.05,20071226.0,15407.76,0.46,6.33,37.95,23.43,1.01,16907.0
002200 ,云投生态,0.0,7.51,7.45,7.55,7.28,7.51,4442495.0,3.37529,32913212.0,-3.419,6.517,138283.80039,98845.196104,环境保护,云南,0.0,1.32,1.84,326466.81,232497.09,6344.58,77252.6,4.2,-1.2670000000000001,1.08,6.95,20071221.0,-78588.63,-4.27,-41.45,-279.83,-7.07,-81.37,15449.0
002199 ,东晶电子,-1.265,14.05,14.22,14.24,13.8,14.23,1469791.0,0.6499600000000001,20550887.0,1405.0,7.737,342036.520015,317721.61952,元器件,浙江,0.0,2.26,2.43,53681.07,19063.5,29112.65,51555.8,2.12,-0.075,1.58,9.01,20071221.0,-33572.25,-1.38,-18.96,-233.52,10.89,-13.41,9827.0
002198 ,嘉应制药,2.985,6.9,6.7,6.93,6.65,6.7,11370435.0,2.44355,76985523.0,-16.304,4.567,350181.79512,321073.32678,中成药,广东,149.79,4.65,5.08,85704.84,36930.5,25346.5,12340.65,0.24,0.034,1.51,4.43,20071218.0,10869.69,0.21,14.17,23.87,70.04,5.08,29994.0
002197 ,证通电子,2.66,10.42,10.6,10.91,10.32,10.15,32065223.0,7.37864,339137008.0,130.25,1.9380000000000002,536793.539816,452820.183188,电器仪表,深圳,107.73,4.35,5.15,578091.44,316164.25,80573.71,180550.31,3.5,0.071,5.38,1.89,20071218.0,42070.48,0.82,-12.5,56.94,29.35,3.75,47918.0
002196 ,方正电机,0.0,6.26,6.26,6.3,6.22,6.26,2850184.0,0.7700400000000001,17856426.0,20.867,1.104,296417.273772,231703.096492,纺织机械,浙江,39.06,3.01,4.74,336001.19,139749.19,50292.01,169776.23,3.59,0.13,4.56,1.37,20071212.0,35957.96,0.76,5.96,-34.11,20.36,6.11,33378.0
002195 ,二三四五,4.899,6.21,6.1,6.45,5.91,5.92,481084658.0,11.20837,2971390783.0,21.414,3.171,2759081.154462,2665449.614295,软件服务,上海,18.25,43.29,44.43,1127148.75,636539.19,7226.08,175702.81,0.4,0.25,1.96,3.02,20071212.0,304419.75,0.69,24.34,51.82,88.38,44.24,194264.0
002194 ,*ST凡谷,-1.365,12.28,12.5,12.52,12.03,12.45,5821420.0,1.41517,71779460.0,-13.495,4.848,693414.418616,505148.899892,通信设备,湖北,0.0,5.3,5.65,178256.56,126877.88,37369.59,82533.31,1.46,-0.094,2.9,4.29,20071207.0,-15467.05,-0.27,-25.77,85.53,8.59,-6.25,33002.0
002193 ,如意集团,1.222,10.77,10.62,10.96,10.57,10.64,3643415.0,1.5812300000000001,39447335.0,39.889,1.098,281867.64735,248158.083696,纺织,山东,34.31,2.3,2.62,485040.44,304138.81,155896.38,159565.73,6.1,0.233,9.96,1.07,20071207.0,63994.57,2.45,21.14,83.34,23.01,6.88,17436.0
002192 ,融捷股份,0.0,30.9,30.87,31.19,30.64,30.9,2502200.0,1.05582,77573488.0,221.823,10.509,802334.57727,732304.48896,专用机械,广东,0.0,2.37,2.6,113285.67,34470.9,15655.24,51093.65,1.97,-0.026000000000000002,2.94,10.51,20071205.0,-2309.85,-0.09,55.09,-502.32,17.2,-2.62,22000.0
002191 ,劲嘉股份,9.733,11.5,10.48,11.53,10.48,10.48,68080436.0,5.35103,769199299.0,26.838,2.707,1684601.0175,1463128.76315,广告包装,深圳,21.11,12.72,14.65,794727.94,304515.63,160201.88,164824.63,1.13,0.37200000000000005,4.37,2.4,20071205.0,297818.72,2.03,13.21,25.28,43.88,22.95,58984.0
002190 ,成飞集成,-0.202,19.76,19.63,19.99,19.63,19.8,2866555.0,0.8304300000000001,56781643.0,-62.97,3.628,708849.181768,682092.242832,汽车配件,四川,0.0,3.45,3.59,973665.88,492732.34,381605.16,135643.81,3.78,-0.278,5.01,3.95,20071203.0,12663.46,0.35,33.59,-1214.46,7.62,-7.83,47601.0
002189 ,利达光电,10.004,25.18,24.18,25.18,24.16,22.89,13969011.0,7.10179,346657178.0,228.909,8.449,598685.944784,495283.24744,元器件,河南,92.25,1.97,2.38,103355.02,66350.71,31095.89,18514.51,0.78,0.22,2.98,7.68,20071203.0,18570.9,0.78,8.08,180.44,18.93,5.95,31527.0
002188 ,*ST巴士,4.401,4.27,4.06,4.29,4.06,4.09,7507436.0,3.40464,31854747.0,-1.968,-2.004,126232.952748,94156.159783,广告包装,浙江,0.0,2.21,2.96,17783.25,12662.6,4520.48,161094.86,5.45,-2.168,-2.13,-1.92,20071122.0,-254437.47,-8.61,-75.58,68.48,-52.9,-444.36,15133.0
002187 ,广百股份,0.755,9.34,9.3,9.39,9.27,9.27,1788000.0,0.5221600000000001,16678389.0,18.314,1.186,319822.678512,319822.678512,百货,广东,15.56,3.42,3.42,429659.16,226053.16,97946.21,91412.22,2.67,0.447,8.02,1.16,20071122.0,118071.15,3.45,6.32,5.95,17.7,2.98,18988.0
002186 ,全 聚 德,-0.153,13.08,13.05,13.15,13.04,13.1,987507.0,0.32237000000000005,12936325.0,29.667,2.589,403470.85314,400671.833856,酒店餐饮,北京,23.57,3.06,3.08,207975.81,123418.46,53709.82,53977.07,1.75,0.41700000000000004,4.92,2.66,20071120.0,56665.42,1.84,-1.49,-3.81,62.28,9.43,24064.0
002185 ,华天科技,1.552,5.89,5.8,5.95,5.78,5.8,41607029.0,1.9529800000000002,244591807.0,25.344,2.225,1255225.524016,1254828.521524,半导体,甘肃,28.31,21.3,21.31,1104557.0,420531.34,515453.31,113056.45,0.53,0.154,2.65,2.19,20071120.0,217602.34,1.02,4.42,-15.55,17.06,5.89,110728.0
002184 ,海得控制,1.855,12.63,12.36,12.73,12.3,12.4,3843200.0,2.82864,48386738.0,211.913,2.935,304894.071687,171600.31149,软件服务,上海,0.0,1.36,2.41,224469.45,164230.19,14662.99,58753.98,2.43,-0.203,4.3,2.88,20071116.0,17902.8,0.74,-11.41,-730.42,19.0,-4.14,30191.0
002183 ,怡 亚 通,4.924,6.18,5.92,6.23,5.87,5.89,50076027.0,2.36165,306564985.0,22.071,2.086,1311827.252142,1310397.424476,仓储物流,深圳,24.02,21.2,21.23,4430475.5,3579601.5,181368.2,129176.36,0.61,0.184,2.96,1.99,20071113.0,213907.17,1.01,13.87,-18.0,7.0,0.73,109075.0
002182 ,云海金属,-2.757,9.17,9.15,9.28,9.07,9.43,23798504.0,5.27749,218195756.0,17.991,3.245,592769.467346,413515.014353,小金属,江苏,18.46,4.51,6.46,417307.63,205787.16,124715.4,46609.55,0.72,0.38299999999999995,2.83,3.33,20071113.0,58614.23,0.91,5.92,83.65,14.43,6.5,61425.0
002181 ,粤 传 媒,7.547,7.41,6.8,7.43,6.72,6.89,48395935.0,4.26609,347305257.0,157.66,2.17,860344.106934,840614.539557,出版业,广东,146.67,11.34,11.61,440474.0,259511.8,20688.64,134019.86,1.15,0.047,3.42,2.02,20071116.0,115879.81,1.0,-10.83,-24.82,30.54,6.84,54900.0
002180 ,纳思达,1.596,31.19,30.52,31.78,30.52,30.7,3194655.0,0.32015000000000005,100022989.0,33.03,7.277,3317330.778622,3112366.067902,电脑设备,广东,49.37,9.98,10.64,3579254.0,1006548.88,317048.75,167245.17,1.57,0.466,4.29,7.16,20071113.0,198385.75,1.87,-2.21,197.82,36.43,3.12,12822.0
002179 ,中航光电,-0.068,43.78,43.95,44.3,43.6,43.81,2498365.0,0.31929,110048859.0,35.988,6.279,3462739.299602,3425654.413016,元器件,河南,37.28,7.82,7.91,1169945.5,935329.81,139145.81,99144.75,1.25,0.89,7.64,5.73,20071101.0,295353.63,3.73,28.34,10.75,32.06,12.07,20423.0
002178 ,延华智能,1.046,4.83,4.75,4.89,4.71,4.78,18399108.0,2.59064,88567147.0,161.0,3.004,343969.899483,343034.207733,建筑施工,上海,144.92,7.1,7.12,217488.45,146885.25,11694.61,26066.5,0.37,0.025,1.61,2.97,20071101.0,14253.11,0.2,8.11,181.66,13.6,2.18,61654.0
002177 ,御银股份,3.363,4.61,4.46,4.62,4.41,4.46,20422058.0,3.16857,92325257.0,254.696,2.086,350909.186534,297123.431414,电脑设备,广东,968.94,6.45,7.61,187998.13,72000.36,22199.55,2967.95,0.04,0.003,2.21,2.02,20071101.0,83186.63,1.09,-22.32,-79.2,30.77,0.87,90589.0
002176 ,江特电机,-0.758,6.55,6.53,6.6,6.41,6.6,47602052.0,3.24196,310390657.0,34.474,2.266,1117643.255555,961743.219645,电气设备,江西,28.38,14.68,17.06,1063853.88,559320.25,134613.06,173530.67,1.02,0.2,2.89,2.28,20071012.0,101200.02,0.59,19.37,41.27,29.82,12.86,129840.0
002175 ,东方网络,5.165,7.33,6.98,7.49,6.98,6.97,84983041.0,14.17772,616412220.0,-20.316,5.867,552519.429396,439369.533289,电器仪表,广西,0.0,5.99,7.54,201406.42,84070.93,35248.17,38431.69,0.51,-0.14,1.25,5.58,20071012.0,-21970.25,-0.29,-55.89,-1139.18,8.26,-60.78,80275.0
002174 ,游族网络,-0.334,23.85,23.8,24.42,23.58,23.93,4539959.0,0.7068700000000001,109162032.0,31.382,5.135,2118995.877105,1531794.056715,互联网,福建,23.35,6.42,8.88,687887.06,283635.88,71913.81,77537.97,0.87,0.78,4.64,5.15,20070925.0,281509.69,3.17,7.79,48.65,55.11,26.03,33421.0
002173 ,创新医疗,0.445,9.03,9.0,9.09,8.95,8.99,1546103.0,0.41684000000000004,13954837.0,29.129,1.109,410735.297595,334929.533904,医疗保健,浙江,25.0,3.71,4.55,499602.44,236130.22,94567.75,274526.03,6.04,0.27,8.14,1.1,20070925.0,47535.87,1.05,30.85,28.18,42.47,15.46,13448.0
002172 ,澳洋健康,5.274,4.99,4.77,5.07,4.75,4.74,11702390.0,1.68938,57409375.0,23.762,2.044,387464.199638,345659.131829,化纤,江苏,110.65,6.94,7.76,706903.69,341574.41,172660.88,114858.97,1.48,0.032,2.44,1.94,20070921.0,-6626.92,-0.09,-6.11,-85.37,7.96,0.66,46966.0
002171 ,楚江新材,2.45,6.69,6.59,6.74,6.48,6.53,12358823.0,1.17364,81945751.0,19.852,2.006,800968.757004,704477.566398,铜,安徽,18.84,10.53,11.97,513826.59,371115.63,64222.73,152104.36,1.27,0.29,3.34,1.96,20070921.0,91552.18,0.76,24.29,18.29,7.52,3.19,44839.0
002170 ,芭田股份,-0.434,4.59,4.57,4.66,4.55,4.61,16650115.0,2.54344,76586340.0,-40.548,2.125,407069.945793,300475.292094,农药化肥,深圳,521.35,6.55,8.87,363815.97,90805.13,130924.76,48422.48,0.55,0.006999999999999999,2.16,2.13,20070919.0,44399.95,0.5,8.44,-68.11,14.99,0.37,57966.0
002169 ,智光电气,0.514,5.87,5.8,5.95,5.78,5.84,17922819.0,2.37325,105288693.0,36.941,1.646,462433.900478,443302.496268,电气设备,广东,41.26,7.51,7.88,520344.19,350141.38,96776.71,154054.11,1.96,0.106,3.57,1.64,20070919.0,45007.7,0.57,86.72,0.85,19.18,4.39,43542.0
002168 ,惠程科技,2.305,12.43,12.2,12.55,12.05,12.15,15899752.0,2.00103,196834194.0,-88.786,5.468,1011975.483024,987662.496249,电气设备,深圳,22.77,7.9,8.14,358873.06,184730.77,9355.67,45355.12,0.56,0.42,2.27,5.35,20070919.0,64467.38,0.79,557.63,453.15,71.47,21.4,53048.0
002167 ,东方锆业,0.936,7.55,7.48,7.57,7.45,7.48,5518098.0,0.8920300000000001,41405001.0,377.5,4.496,468814.23,467044.1325,小金属,广东,437.03,6.19,6.21,243915.47,69917.2,85531.86,59816.32,0.96,0.017,1.68,4.45,20070913.0,-13219.62,-0.21,-40.91,127.03,29.88,2.11,51536.0
002166 ,莱茵生物,0.69,8.76,8.99,9.1,8.62,8.7,8790438.0,2.48416,77311047.0,18.638,3.455,383058.473112,309981.137496,中成药,广西,36.83,3.54,4.37,239697.88,156971.3,54979.75,26166.93,0.6,0.177,2.54,3.43,20070913.0,37515.8,0.86,-16.4,-13.91,34.19,17.01,54064.0
002165 ,红 宝 丽,-0.206,4.84,4.85,4.9,4.8,4.85,1612430.0,0.30575,7844873.0,69.143,1.951,291396.12524,255246.037948,化工原料,江苏,89.26,5.27,6.02,350800.31,154756.94,65597.46,29652.24,0.49,0.040999999999999995,2.49,1.95,20070913.0,51715.95,0.86,12.64,-55.15,12.69,1.3,36000.0
002164 ,宁波东力,4.146,4.27,4.14,4.4,4.13,4.1,17764589.0,4.03793,75645999.0,14.724,16.15,298621.289414,187855.834789,电气设备,浙江,0.0,4.4,6.99,874627.38,779127.31,60392.11,234646.17,3.36,-4.564,0.72,5.69,20070823.0,-290541.25,-4.15,112.69,-4796.91,2.45,-26.92,45953.0
002163 ,中航三鑫,1.193,5.94,5.87,5.98,5.83,5.87,5825500.0,0.72509,34480147.0,-594.0,7.206,477308.7,477228.648402,装修装饰,深圳,0.0,8.03,8.04,629779.38,264450.19,207236.42,57007.51,0.71,-0.057,0.85,6.91,20070823.0,-77513.9,-0.96,9.32,-1.74,10.79,-1.39,56608.0
002162 ,悦心健康,4.134,4.03,3.89,4.03,3.83,3.87,8256241.0,0.9678800000000001,32316162.0,141.404,3.6950000000000003,344071.325,343767.864388,医疗保健,上海,135.71,8.53,8.54,227610.91,72307.2,55842.01,7861.1,0.09,0.028999999999999998,1.09,3.54,20070823.0,-17931.24,-0.21,8.63,20.7,34.66,2.49,56848.0
002161 ,远 望 谷,2.148,7.61,7.49,7.66,7.42,7.45,19561241.0,2.80012,147793877.0,3623.81,3.74,562955.3814,531624.678843,通信设备,深圳,0.0,6.99,7.4,241966.55,80065.8,24276.85,38137.98,0.52,-0.107,2.03,3.66,20070821.0,31448.22,0.43,-13.95,-139.69,33.05,-27.36,96423.0
002160 ,常铝股份,1.878,4.34,4.25,4.36,4.24,4.26,9070337.0,1.4977800000000001,39163787.0,18.421,0.972,328362.868414,262824.718072,铝,江苏,89.05,6.02,7.57,668438.75,356663.25,162710.66,218360.45,2.89,0.04,4.46,0.95,20070821.0,27178.75,0.36,2.33,-75.43,15.06,0.92,49412.0
002159 ,三特索道,1.147,21.16,20.93,21.28,20.93,20.92,765267.0,0.55234,16178154.0,529.0,2.979,293418.665256,293170.342076,旅游服务,湖北,13.7,1.39,1.39,269752.41,70210.4,103749.31,45872.2,3.31,1.146,7.1,2.95,20070817.0,32442.66,2.34,27.87,1032.43,56.14,31.54,6692.0
002158 ,汉钟精机,-0.618,11.25,11.25,11.68,11.15,11.32,22080004.0,4.17428,251976388.0,26.291,3.299,602177.08725,595072.180125,工程机械,上海,28.5,5.29,5.35,325588.63,229479.59,72739.43,40838.45,0.76,0.3,3.41,3.32,20070817.0,72080.78,1.35,5.9,-9.79,33.46,12.6,43183.0
002157 ,正邦科技,-1.197,15.68,15.7,15.93,15.31,15.87,35463034.0,1.63536,554302530.0,68.174,5.82,3718417.485664,3400229.374976,饲料,江西,802.62,21.68,23.71,1992088.75,667631.38,710835.19,197734.81,0.83,0.02,2.71,5.85,20070817.0,192764.63,0.81,19.39,-91.38,9.21,0.2,69356.0
002156 ,通富微电,2.91,10.61,10.45,10.7,10.41,10.31,17803973.0,1.5434700000000001,188127896.0,81.615,1.98,1224080.550892,1223868.069727,半导体,江苏,55.42,11.54,11.54,1355995.13,496929.44,582339.06,374403.72,3.25,0.14,5.36,1.92,20070816.0,104254.36,0.9,12.95,29.08,16.16,2.94,77276.0
002155 ,湖南黄金,4.268,8.55,8.33,8.58,8.33,8.2,29521423.0,2.45617,249518735.0,34.2,2.165,1027743.75027,1027648.145025,黄金,湖南,41.25,12.02,12.02,681679.56,181517.02,252654.41,129106.65,1.07,0.149,3.95,2.08,20070816.0,196670.55,1.64,21.89,-28.42,9.02,1.86,108474.0
002154 ,报 喜 鸟,0.258,3.89,3.91,3.91,3.87,3.88,3690501.0,0.33325000000000005,14368274.0,194.5,1.8210000000000002,473651.018986,430785.943153,服饰,浙江,50.17,11.07,12.18,425877.81,173537.48,57839.28,30588.81,0.25,0.057999999999999996,2.16,1.8,20070816.0,105580.52,0.87,24.59,319.66,62.19,3.37,102015.0
002153 ,石基信息,1.314,33.92,33.48,34.32,33.21,33.48,4320846.0,0.8919,146239664.0,86.974,4.342,3618547.450176,1643274.897856,软件服务,北京,84.78,4.84,10.67,1006719.31,691160.69,33961.8,438454.41,4.11,0.29600000000000004,7.81,4.29,20070813.0,267877.53,2.51,1.31,13.47,46.09,15.87,26260.0
002152 ,广电运通,1.153,7.02,6.95,7.07,6.91,6.94,19202313.0,0.80232,134433534.0,18.973,1.9769999999999999,1691113.753602,1680139.061874,电脑设备,广东,28.27,24.13,24.29,1264189.75,840661.63,103756.3,229812.55,0.95,0.184,3.6,1.93,20070813.0,360306.31,1.48,33.83,-32.05,41.36,13.73,51230.0
002151 ,北斗星通,0.304,26.36,26.33,26.66,26.18,26.28,3972591.0,1.3723,105029651.0,125.524,3.082,1352213.21074,763078.685248,通信设备,北京,188.59,2.9,5.13,685638.88,339717.31,61611.26,357982.25,6.98,0.105,8.56,3.07,20070813.0,30991.25,0.6,56.5,-29.27,27.84,2.45,79804.0
